ai,mirrors_microsoft/Bringing-Old-Photos-Back-to-Life,12
ai,头上有煎饺/Defect-Detection-with-tensorflow,12
ai,青简问对 | 文脉千年待君询/青简问对,12
ai,松鼠Quant/ssquant-ai,12
机器学习,openvinotoolkit-prc/nncf_pytorch,12
机器学习,openvinotoolkit-prc/nncf,12
机器学习,AX0424/MegEngine,12
机器学习,新无止竞/darknet,12
机器学习,topnetfish/Production-Level-Deep-Learning,12
机器学习,Microsoft/TensorFlow-DirectML,12
机器学习,techrc/senkuu,12
机器学习,Gently/deepsort,12
机器学习,HMH12456/Reranker,12
机器学习,openvinotoolkit-prc/DeepVariant,12
机器学习,uyb/dezero-example,12
机器学习,Alibaba/FederatedScope,12
机器学习,Gitee 极速下载/HeFlwr,12
机器学习,Alibaba/LucaProt,12
机器学习,Xorbits/xorbits,12
ai,shopping/yolo_v5_nnie,13
ai,PaddlePaddle/Serving,13
ai,极限实验室 (INFINI Labs)/coco-app,13
ai,Yesterday/MindSPONGE,13
ai,刘潇/Sa-Reversi,13
ai,supermy/dmn-rest,13
ai,PaddlePaddle/ElasticCTR,13
ai,Veasion/aippt,13
ai,P4ul/cu-bridge,13
ai,ppnt/tauri-qwen,13
ai,lovaster/text_detection,13
ai,张尉东/GraphMapReduce,13
ai,AIDotNet/OpenDeepWiki,13
ai,ThE_eXpLoReR/CANNDY,13
ai,百度开源/familia,13
机器学习,jlxing/Deep-Learning-for-Tracking-and-Detection,13
机器学习,Gitee 极速下载/TIM-VX,13
机器学习,myhub/MLP,13
机器学习,"Li John, Gen/dnn_gan",13
机器学习,openvinotoolkit-prc/MMAction2,13
机器学习,OpenDILab开源决策智能平台/DI-hpc,13
机器学习,DiDi-opensource/hetsann,13
机器学习,饺子大魔王/lookie-lookie,13
机器学习,1k树/submarine,13
机器学习,Gitee 极速下载/mldb,13
机器学习,DiDi-opensource/dlflow,13
机器学习,Nine7Eyes/oneflow,13
机器学习,Bytedance Inc./primus,13
机器学习,RitchieAlpha/nnUNet,13
机器学习,饺子大魔王/tfjs-models,13
ai,Gitee 极速下载/easyrec,14
ai,refly-ai/refly,14
ai,DeepSpark/DeepSpark,14
ai,南寻/NewPy,14
ai,Xorbits/inference,14
ai,枫言风语/coolwrite,14
ai,peridyno/peridyno,14
ai,Martin/AICharacterHub,14
ai,Gitee 极速下载/txtai,14
ai,Ascend/ascend-transformer-boost,14
ai,玄道公子/digital_recognition_with_neuron_network,14
ai,Bytedance Inc./deer-flow,14
ai,Gitee 极速下载/LangChain,14
ai,Gitee 极速下载/scikit-learn,14
ai,算能/tpu-mlir,14
机器学习,Heimu11/deep-voice-conversion,14
机器学习,高艳鹏/gpt2-ml,14
ai,Saisimon/AIMindMap,15
ai,linzhong/BigGAN,15
ai,Gitee 极速下载/Xinference,15
ai,ppnt/tauri-deepseek,15
ai,极品新/识图AI（接入百度AI平台）,15
ai,ZzqiZQute/ELMDemoQt,15
ai,潍坊雷鸣云网络科技有限公司/aichat,15
ai,CV_Lab/Streamlit-YOLOv5-Modle2X,15
ai,黄睿/python语言天气预测,15
ai,Yesterday/Cybertron,15
ai,damone/darknet2ncnn,15
ai,007lz/基于虚拟体和人工势场相结合的多智能体编队控制方法,15
ai,alinesno-infrastructure/alinesno-infra-platform-press,15
ai,虚神疯/ai-chat-local,15
ai,PaddlePaddle/PaddleScience,15
ai,jink2005/AISEntry,16
ai,Gitee 极速下载/Mask_RCNN,16
ai,李碧豪/乐思赋能平台,16
ai,Gitee 极速下载/twitter-algorithm,16
ai,luge-ai/luge-ai,16
ai,Thoughtworks/EmoPy,16
ai,summer2zz/TextCommentSentimentAnalysis,16
ai,Liereyy/Satori,16
ai,MetaX-MACA/modelzoo,16
ai,Gitee 极速下载/VisualChatGPT,16
ai,jiaxiaogang/he4o,16
ai,董硕/tensorflow_models_nets,16
ai,10km/caffe-static,16
ai,openEuler/euler-copilot-framework,16
ai,大寒/GAN生成动漫头像,16
ai,Gitee 极速下载/olivia,17
ai,felixchina/moneyprinterturbo,17
ai,wannian/nlplab-platform,17
ai,惊奇漫画/Brouhaha,17
ai,hazdzz/STGCN,17
ai,MindSpore Lab/mindformers,17
ai,吴斌/AI4SDGs项目，心理健康对话系统研究,17
ai,1991wangliang/springboot-starter-gemini,17
ai,Gitee 极速下载/fastllm,17
ai,AIDotNet/auto-prompt,17
ai,Liu Jie/anyi,17
ai,丶谢锐彬/chatgpt-wechat,17
ai,xuelanghanbao/AI4XDE,17
ai,10cl/chatdev,17
ai,monkey_cici/labelImg,17
ai,westwood/蚁群算法,18
ai,火鸟/EasyMovie电影TensorFlow推荐系统,18
ai,诺墨/bob-plugin-giteeai-translate,18
ai,ForEleven/osc-robot,18
ai,罗瑶光/德塔论文集,18
ai,MindSpore Lab/mindrec,18
ai,邓振华/dc-aichat（一款支持ChatGPT+智谱AI+讯飞星火+书生浦语大模型+Kimi.ai+MoonshotAI+豆包AI等大模型的AIGC源码）,18
ai,jiaxiaogang/HELIX_THEORY,18
ai,Gitee 极速下载/DeepChat,18
ai,曹真/homework_3,18
ai,monkeywind/AI金融,18
ai,啊biu/MindIEAscendDeploy,18
ai,DeepSpark/ixGDB,18
ai,isekOS/ISEK,18
ai,luanyu/GPT-WEB-JAVA,18
ai,Gitee 极速下载/OpenNE,19
ai,Gitee 极速下载/mindsdb,19
ai,Gitee 极速下载/CubeAI,19
ai,AIDotNet/Thor,19
ai,OpenDILab开源决策智能平台/treevalue,19
ai,明故为知/FashionAI,19
ai,Gitee 极速下载/recommenders,19
ai,huangyr/Spark_ALS,19
ai,Gitee 极速下载/Pyro,19
ai,PaddlePaddle/PLSC,19
ai,YangYunQiao/AIChat,19
ai,openEuler/modelengine,19
ai,kangvcar/ais,19
ai,HumanAIGC-Engineering/OpenAvatarChat,19
ai,knownsec/aipyapp,19
ai,MindSpore Lab/mindpet,20
ai,Corki/利用openface进行人脸识别签到,20
ai,OpenDILab开源决策智能平台/DI-treetensor,20
ai,Gitee 极速下载/Deep-Painterly-Harmonization,20
ai,祝威廉/auto-coder,20
ai,Gitee 极速下载/GraphVite,20
ai,OpenMMLab/mmclassification,20
ai,DevChat/DevChat,20
ai,高艳鹏/GPT2-Chinese,20
ai,Ascend/ascend-hccl-controller,20
ai,Ascend/vision,20
ai,一枚假程序猿/AICore,20
ai,william_lzw/StableDiffusionTorchSharp,20
ai,MindSpore Lab/mindone,20
ai,Gitee 极速下载/AudioGPT,20
ai,river/AI,21
ai,Gitee 极速下载/prediction,21
ai,Gitee 极速下载/Gluon-API,21
ai,Gitee 极速下载/plato-research-dialogue-system,21
ai,A.Star算法组/snowland-algorithm-python,21
ai,Linius/dcnn-nlp,21
ai,maple/darknet_GPS,21
ai,百晓通客栈/BXTRobot-Client,21
ai,CANN/cann-halo,21
ai,LockzhinerAI/LockzhinerVisionModule,21
ai,winx96/ChatGPT-PRO,21
ai,cryscan/web-rwkv,21
ai,ModelArts/ModelArts-Ascend,21
ai,极客时间/TensorFlow-Course,21
ai,科大讯飞/Chinese-BERT-wwm,21
ai,weitec/MLiA_StudyCode,22
ai,dreamsfly/DenseCRFSharp,22
ai,布客飞龙/ml-for-humans-zh,22
ai,justmd5/tencent-ai,22
ai,maple/SafeHatDetect,22
ai,Luxonis-Brian/depthai,22
ai,Gitee 极速下载/Clause,22
ai,felixchina/wiseflow,22
ai,LXMT/Vitis-AI,22
ai,Gitee 极速下载/DocsGPT,22
ai,MindSpore Lab/mindaudio,22
ai,unit-mesh/auto-dev,22
ai,liwanwan/forex-prediction,22
ai,Gitee 极速下载/superagi,22
ai,wzxprince/WzxKingdom,22
ai,qieangel2013/phpword2vec,23
ai,Gitee 极速下载/infer-net,23
ai,cgoxopx/ANN_vhdl,23
ai,天桥底下说书的/douyin,23
ai,khs1994-php/tencent-ai,23
ai,action-tech/sql-llm-benchmark,23
ai,Ah_伟/PicDifferent,23
ai,人生几何/mnist_pytorch,23
ai,GPUStack/llama-box,23
ai,杨不易呀/yuanqi-sdk-java,23
ai,布客飞龙/fastai-ml-dl-notes-zh,23
ai,twm/ChatGPT,23
ai,rWySp/mmtracking,23
ai,高艳鹏/transformer-xl-chinese,23
ai,Lingra/HewGem数字人,23
ai,Gitee 极速下载/breadbot,24
ai,Gitee 极速下载/Darkon,24
ai,FlagTree/flagtree,24
ai,夢裏的黃金屋/GFPGAN,24
ai,data_factory/lobe-chat,24
ai,WindyDance/BullShitGenerator2.0,24
ai,ksdhy/AI背景去除,24
ai,hazdzz/ChebyNet,24
ai,Hamm/OllamaK,24
ai,anolis/keenopt,24
ai,LLL2343/softwarecup,24
ai,xiaobai/IntelliFlow,24
ai,Gitee 极速下载/SimAM,24
ai,科大讯飞/Chinese-ELECTRA,24
ai,Ascend/Mind-KernelInfra,24
ai,Gitee 极速下载/UGATIT,25
ai,singsingasong/Standard LSTM Modal,25
ai,zengfr繁荣/SVM-Neuro-Matching,25
ai,ski133/PytorchTest,25
ai,任亚军/HiYoyo,25
ai,GPUStack/gguf-parser-go,25
ai,热门极速下载/fauxpilot,25
ai,Gitee 极速下载/hmgnn,25
ai,LazyAGI/LazyLLM,25
ai,MetaX-MACA/mxmaca-courses,25
ai,Gitee 极速下载/Syn2Real,25
ai,FDSKEY/ScalaBaiduStyleArticleGen,25
ai,WenkeHuang/yolo3-keras,25
ai,Apache/horn,25
ai,wanlin_cai/InterpretableMLBook,25
ai,Gitee 极速下载/presidio,26
ai,Gitee 极速下载/tensor2tensor,26
ai,TensorLayer/openpose-plus,26
ai,Chaaaaaaaaaa/ncnn,26
ai,Ion/Dive-into-DL-PyTorch,26
ai,GanjinZero/Tenpai_prediction,26
ai,TracyCuiq/DCNN_NI_CG_Forensic,26
ai,Rainweic/GluonConverter,26
ai,xAsiimov/ImageNST,26
ai,Gitee 极速下载/Naive Bayesian Classifier,26
ai,戴彬/TwoStageVAE,26
ai,Gitee 极速下载/Face-tracking-with-Anime-characters,26
ai,寶/Keras-image-classifer-framework,26
ai,小浩/tensorflow-model,26
ai,子沐/zwhx,26
ai,小帅丶/deeplearning4j,27
ai,91JPPX/ROSNXT_SDK,27
ai,Luoge/ExeLibSVM,27
ai,KVCache.AI/Mooncake,27
ai,AlbertDarren/FPGA-AI,27
ai,Alibaba/rtp-llm,27
ai,183600/ChatStep,27
ai,可立/llm-pretraining,27
ai,Gitee 极速下载/5ire,27
ai,青简问对 | 文脉千年待君询/溪云谱韵,27
ai,你的假大叔/XiaoXing-robot,27
ai,nethinker/gpt-code-clippy,27
ai,Tommy/Gear Train Python,27
ai,anydev/screenpipe,27
ai,陈佳豪/openLuckClovers,27
ai,modelbox/modelbox-book,28
ai,叶建平/deeplearning,28
ai,modelbox/modelbox-webui,28
ai,OpenDILab开源决策智能平台/DI-store,28
ai,哎哟喂/chatGPT,28
ai,罗瑶光/Deta_Catalytic_DNA,28
ai,dubochao/ATEAC,28
ai,Gitee 极速下载/MSC,28
ai,Bytedance Inc./monolith,28
ai,Gitee 极速下载/GPTNeo,28
ai,咯咯咯/基于飞桨的高校人流量识别和查询系统-网页端,28
ai,Gitee 极速下载/UGATIT-pytorch,28
